# 时间戳(ms),丢包率(%)
4730200,0.077
4730300,0.077
4730400,0.077
4730500,0.077
4730600,0.077
4730700,0.077
4730800,0.077
4730900,0.077
4731000,0.077
4731100,0.077
4731200,0.077
4731300,0.077
4731400,0.077
4731500,0.077
4731600,0.077
4731700,0.077
4731800,0.077
4731900,0.077
4732000,0.077
4732100,0.077
4732200,0.077
4732300,0.077
4732400,0.077
4732500,0.077
4732600,0.077
4732700,0.077
4732800,0.077
4732900,0.077
4733000,0.077
4733100,0.077
4733200,0.077
4733300,0.077
4733400,0.077
4733500,0.077
4733600,0.077
4733700,0.077
4733800,0.077
4733900,0.077
4734000,0.077
4734100,0.077
4734200,0.077
4734300,0.077
4734400,0.077
4734500,0.077
4734600,0.077
4734700,0.077
4734800,0.077
4734900,0.077
4735000,0.077
4735100,0.077
4735200,0.077
4735300,0.077
4735400,0.077
4735500,0.077
4735600,0.077
4735700,0.077
4735800,0.077
4735900,0.077
4736000,0.077
4736100,0.077
4736200,0.077
4736300,0.077
4736400,0.077
4736500,0.077
4736600,0.077
4736700,0.077
4736800,0.077
4736900,0.077
4737000,0.077
4737100,0.077
4737200,0.077
4737300,0.077
4737400,0.077
4737500,0.077
4737600,0.077
4737700,0.077
4737800,0.077
4737900,0.077
4738000,0.077
4738100,0.077
4738200,0.077
4738300,0.077
4738400,0.077
4738500,0.077
4738600,0.077
4738700,0.077
4738800,0.077
4738900,0.077
4739000,0.077
4739100,0.077
4739200,0.077
4739300,0.077
4739400,0.077
4739500,0.077
4739600,0.077
4739700,0.077
4739800,0.077
4739900,0.077
4740000,0.077
4740100,0.077
4740200,0.077
4740300,0.077
4740400,0.077
4740500,0.077
4740600,0.077
4740700,0.077
4740800,0.077
4740900,0.077
4741000,0.077
4741100,0.077
4741200,0.077
4741300,0.077
4741400,0.077
4741500,0.077
4741600,0.077
4741700,0.077
4741800,0.077
4741900,0.077
4742000,0.077
4742100,0.077
4742200,0.077
4742300,0.077
4742400,0.077
4742500,0.077
4742600,0.077
4742700,0.077
4742800,0.077
4742900,0.077
4743000,0.077
4743100,0.077
4743200,0.077
4743300,0.077
4743400,0.077
4743500,0.077
4743600,0.077
4743700,0.077
4743800,0.077
4743900,0.077
4744000,0.077
4744100,0.077
4744200,0.077
4744300,0.077
4744400,0.077
4744500,0.077
4744600,0.077
4744700,0.077
4744800,0.077
4744900,0.077
4745000,0.077
4745100,0.077
4745200,0.077
4745300,0.077
4745400,0.077
4745500,0.077
4745600,0.077
4745700,0.077
4745800,0.077
4745900,0.077
4746000,0.077
4746100,0.077
4746200,0.077
4746300,0.077
4746400,0.077
4746500,0.077
4746600,0.077
4746700,0.077
4746800,0.077
4746900,0.077
4747000,0.077
4747100,0.077
4747200,0.077
4747300,0.077
4747400,0.077
4747500,0.077
4747600,0.077
4747700,0.077
4747800,0.077
4747900,0.077
4748000,0.077
4748100,0.077
4748200,0.077
4748300,0.077
4748400,0.077
4748500,0.077
4748600,0.077
4748700,0.077
4748800,0.077
4748900,0.077
4749000,0.077
4749100,0.077
4749200,0.077
4749300,0.077
4749400,0.077
4749500,0.077
4749600,0.077
4749700,0.077
4749800,0.077
4749900,0.077
4750000,0.077
4750100,0.077
4750200,0.077
4750300,0.077
4750400,0.077
4750500,0.077
4750600,0.077
4750700,0.077
4750800,0.077
4750900,0.077
4751000,0.077
4751100,0.077
4751200,0.077
4751300,0.077
4751400,0.077
4751500,0.077
4751600,0.077
4751700,0.077
4751800,0.077
4751900,0.077
4752000,0.077
4752100,0.077
4752200,0.077
4752300,0.077
4752400,0.077
4752500,0.077
4752600,0.077
4752700,0.077
4752800,0.077
4752900,0.077
4753000,0.077
4753100,0.077
4753200,0.077
4753300,0.077
4753400,0.077
4753500,0.077
4753600,0.077
4753700,0.077
4753800,0.077
4753900,0.077
4754000,0.077
4754100,0.077
4754200,0.077
4754300,0.077
4754400,0.077
4754500,0.077
4754600,0.077
4754700,0.077
4754800,0.077
4754900,0.077
4755000,0.077
4755100,0.077
4755200,0.077
4755300,0.077
4755400,0.077
4755500,0.077
4755600,0.077
4755700,0.077
4755800,0.077
4755900,0.077
4756000,0.077
4756100,0.077
4756200,0.077
4756300,0.077
4756400,0.077
4756500,0.077
4756600,0.077
4756700,0.077
4756800,0.077
4756900,0.077
4757000,0.077
4757100,0.077
4757200,0.077
4757300,0.077
4757400,0.077
4757500,0.077
4757600,0.077
4757700,0.077
4757800,0.077
4757900,0.077
4758000,0.077
4758100,0.077
4758200,0.077
4758300,0.077
4758400,0.077
4758500,0.077
4758600,0.077
4758700,0.077
4758800,0.077
4758900,0.077
4759000,0.077
4759100,0.077
4759200,0.077
4759300,0.077
4759400,0.077
4759500,0.077
4759600,0.077
4759700,0.077
4759800,0.077
4759900,0.077
4760000,0.077
4760100,0.077
4760200,0.077
4760300,0.077
4760400,0.077
4760500,0.077
4760600,0.077
4760700,0.077
4760800,0.077
4760900,0.077
4761000,0.077
4761100,0.077
4761200,0.077
4761300,0.077
4761400,0.077
4761500,0.077
4761600,0.077
4761700,0.077
4761800,0.077
4761900,0.077
4762000,0.077
4762100,0.077
4762200,0.077
4762300,0.077
4762400,0.077
4762500,0.077
4762600,0.077
4762700,0.077
4762800,0.077
4762900,0.077
4763000,0.077
4763100,0.077
4763200,0.077
4763300,0.077
4763400,0.077
4763500,0.077
4763600,0.077
4763700,0.077
4763800,0.077
4763900,0.077
4764000,0.077
4764100,0.077
4764200,0.077
4764300,0.077
4764400,0.077
4764500,0.077
4764600,0.077
4764700,0.077
4764800,0.077
4764900,0.077
4765000,0.077
4765100,0.077
4765200,0.077
4765300,0.077
4765400,0.077
4765500,0.113
4765600,0.113
4765700,0.113
4765800,0.113
4765900,0.113
4766000,0.113
4766100,0.113
4766200,0.113
4766300,0.113
4766400,0.113
4766500,0.113
4766600,0.113
4766700,0.113
4766800,0.113
4766900,0.113
4767000,0.113
4767100,0.113
4767200,0.113
4767300,0.113
4767400,0.113
4767500,0.113
4767600,0.113
4767700,0.113
4767800,0.113
4767900,0.113
4768000,0.113
4768100,0.113
4768200,0.113
4768300,0.113
4768400,0.113
4768500,0.113
4768600,0.113
4768700,0.113
4768800,0.113
4768900,0.113
4769000,0.113
4769100,0.113
4769200,0.113
4769300,0.113
4769400,0.113
4769500,0.113
4769600,0.113
4769700,0.113
4769800,0.113
4769900,0.113
4770000,0.113
4770100,0.113
4770200,0.113
4770300,0.113
4770400,0.113
4770500,0.113
4770600,0.113
4770700,0.113
4770800,0.113
4770900,0.113
4771000,0.113
4771100,0.113
4771200,0.113
4771300,0.113
4771400,0.113
4771500,0.113
4771600,0.113
4771700,0.113
4771800,0.113
4771900,0.113
4772000,0.113
4772100,0.113
4772200,0.113
4772300,0.113
4772400,0.113
4772500,0.113
4772600,0.113
4772700,0.113
4772800,0.113
4772900,0.113
4773000,0.113
4773100,0.113
4773200,0.113
4773300,0.113
4773400,0.113
4773500,0.113
4773600,0.113
4773700,0.113
4773800,0.113
4773900,0.113
4774000,0.113
4774100,0.113
4774200,0.113
4774300,0.113
4774400,0.113
4774500,0.113
4774600,0.113
4774700,0.113
4774800,0.113
4774900,0.113
4775000,0.113
4775100,0.113
4775200,0.113
4775300,0.113
4775400,0.113
4775500,0.113
4775600,0.113
4775700,0.113
4775800,0.113
4775900,0.113
4776000,0.113
4776100,0.113
4776200,0.113
4776300,0.113
4776400,0.113
4776500,0.113
4776600,0.113
4776700,0.113
4776800,0.113
4776900,0.113
4777000,0.113
4777100,0.113
4777200,0.113
4777300,0.113
4777400,0.113
4777500,0.113
4777600,0.113
4777700,0.113
4777800,0.113
4777900,0.113
4778000,0.113
4778100,0.113
4778200,0.113
4778300,0.113
4778400,0.113
4778500,0.113
4778600,0.113
4778700,0.113
4778800,0.113
4778900,0.113
4779000,0.113
4779100,0.113
4779200,0.113
4779300,0.113
4779400,0.113
4779500,0.113
4779600,0.113
4779700,0.113
4779800,0.113
4779900,0.113
4780000,0.113
4780100,0.113
4780200,0.113
4780300,0.113
4780400,0.113
4780500,0.113
4780600,0.113
4780700,0.113
4780800,0.113
4780900,0.113
4781000,0.113
4781100,0.113
4781200,0.113
4781300,0.113
4781400,0.113
4781500,0.113
4781600,0.113
4781700,0.113
4781800,0.113
4781900,0.113
4782000,0.113
4782100,0.113
4782200,0.113
4782300,0.113
4782400,0.113
4782500,0.113
4782600,0.113
4782700,0.113
4782800,0.113
4782900,0.113
4783000,0.113
4783100,0.113
4783200,0.113
4783300,0.113
4783400,0.113
4783500,0.113
4783600,0.113
4783700,0.113
4783800,0.113
4783900,0.113
4784000,0.113
4784100,0.113
4784200,0.113
4784300,0.113
4784400,0.113
4784500,0.113
4784600,0.113
4784700,0.113
4784800,0.113
4784900,0.113
4785000,0.113
4785100,0.113
4785200,0.113
4785300,0.113
4785400,0.113
4785500,0.113
4785600,0.113
4785700,0.113
4785800,0.113
4785900,0.113
4786000,0.113
4786100,0.113
4786200,0.113
4786300,0.113
4786400,0.113
4786500,0.113
4786600,0.113
4786700,0.113
4786800,0.113
4786900,0.113
4787000,0.113
4787100,0.113
4787200,0.113
4787300,0.113
4787400,0.113
4787500,0.113
4787600,0.113
4787700,0.113
4787800,0.113
4787900,0.113
4788000,0.113
4788100,0.113
4788200,0.113
4788300,0.113
4788400,0.113
4788500,0.113
4788600,0.113
4788700,0.113
4788800,0.113
4788900,0.113
4789000,0.113
4789100,0.113
4789200,0.113
4789300,0.113
4789400,0.113
4789500,0.113
4789600,0.113
4789700,0.113
4789800,0.113
4789900,0.113
4790000,0.113
4790100,0.113
4790200,0.113
4790300,0.113
4790400,0.113
4790500,0.113
4790600,0.113
4790700,0.113
4790800,0.113
4790900,0.113
4791000,0.113
4791100,0.113
4791200,0.113
4791300,0.113
4791400,0.113
4791500,0.113
4791600,0.113
4791700,0.113
4791800,0.113
4791900,0.113
4792000,0.113
4792100,0.113
4792200,0.113
4792300,0.113
4792400,0.113
4792500,0.113
4792600,0.113
4792700,0.113
4792800,0.113
4792900,0.113
4793000,0.113
4793100,0.113
4793200,0.113
4793300,0.113
4793400,0.113
4793500,0.113
4793600,0.113
4793700,0.113
4793800,0.113
4793900,0.113
4794000,0.113
4794100,0.113
4794200,0.113
4794300,0.113
4794400,0.113
4794500,0.113
4794600,0.113
4794700,0.113
4794800,0.113
4794900,0.113
4795000,0.113
4795100,0.113
4795200,0.113
4795300,0.113
4795400,0.113
4795500,0.113
4795600,0.113
4795700,0.113
4795800,0.113
4795900,0.113
4796000,0.113
4796100,0.113
4796200,0.113
4796300,0.113
4796400,0.113
4796500,0.113
4796600,0.113
4796700,0.113
4796800,0.113
4796900,0.113
4797000,0.113
4797100,0.113
4797200,0.113
4797300,0.113
4797400,0.113
4797500,0.113
4797600,0.113
4797700,0.113
4797800,0.113
4797900,0.113
4798000,0.113
4798100,0.113
4798200,0.113
4798300,0.113
4798400,0.113
4798500,0.113
4798600,0.113
4798700,0.113
4798800,0.113
4798900,0.113
4799000,0.113
4799100,0.113
4799200,0.113
4799300,0.113
4799400,0.113
4799500,0.113
4799600,0.113
4799700,0.113
4799800,0.113
4799900,0.113
4800000,0.113
4800100,0.113
4800200,0.113
4800300,0.113
4800400,0.113
4800500,0.113
4800600,0.113
4800700,0.113
4800800,0.113
4800900,0.113
4801000,0.113
4801100,0.113
4801200,0.113
4801300,0.113
4801400,0.113
4801500,0.113
4801600,0.113
4801700,0.113
4801800,0.113
4801900,0.113
4802000,0.113
4802100,0.113
4802200,0.113
4802300,0.113
4802400,0.113
4802500,0.113
4802600,0.113
4802700,0.113
4802800,0.113
4802900,0.113
4803000,0.113
4803100,0.113
4803200,0.113
4803300,0.113
4803400,0.113
4803500,0.113
4803600,0.113
4803700,0.113
4803800,0.113
4803900,0.113
4804000,0.113
4804100,0.113
4804200,0.113
4804300,0.113
4804400,0.113
4804500,0.113
4804600,0.113
4804700,0.113
4804800,0.113
4804900,0.113
4805000,0.113
4805100,0.113
4805200,0.113
4805300,0.113
4805400,0.113
4805500,0.113
4805600,0.113
4805700,0.113
4805800,0.113
4805900,0.113
4806000,0.113
4806100,0.113
4806200,0.113
4806300,0.113
4806400,0.113
4806500,0.113
4806600,0.113
4806700,0.113
4806800,0.113
4806900,0.113
4807000,0.113
4807100,0.113
4807200,0.113
4807300,0.113
4807400,0.113
4807500,0.113
4807600,0.113
4807700,0.113
4807800,0.113
4807900,0.113
4808000,0.113
4808100,0.113
4808200,0.113
4808300,0.113
4808400,0.113
4808500,0.113
4808600,0.113
4808700,0.113
4808800,0.113
4808900,0.113
4809000,0.113
4809100,0.113
4809200,0.113
4809300,0.113
4809400,0.113
4809500,0.113
4809600,0.113
4809700,0.113
4809800,0.113
4809900,0.113
4810000,0.113
4810100,0.113
4810200,0.113
4810300,0.113
4810400,0.113
4810500,0.113
4810600,0.113
4810700,0.113
4810800,0.113
4810900,0.113
4811000,0.113
4811100,0.113
4811200,0.113
4811300,0.113
4811400,0.113
4811500,0.113
4811600,0.113
4811700,0.113
4811800,0.113
4811900,0.113
4812000,0.113
4812100,0.113
4812200,0.113
4812300,0.113
4812400,0.113
4812500,0.113
4812600,0.113
4812700,0.113
4812800,0.113
4812900,0.113
4813000,0.113
4813100,0.113
4813200,0.113
4813300,0.113
4813400,0.113
4813500,0.113
4813600,0.113
4813700,0.113
4813800,0.113
4813900,0.113
4814000,0.113
4814100,0.113
4814200,0.113
4814300,0.113
4814400,0.113
4814500,0.113
4814600,0.113
4814700,0.113
4814800,0.113
4814900,0.113
4815000,0.113
4815100,0.113
4815200,0.113
4815300,0.113
4815400,0.113
4815500,0.113
4815600,0.113
4815700,0.113
4815800,0.113
4815900,0.113
4816000,0.113
4816100,0.113
4816200,0.113
4816300,0.113
4816400,0.113
4816500,0.113
4816600,0.113
4816700,0.113
4816800,0.113
4816900,0.113
4817000,0.113
4817100,0.113
4817200,0.113
4817300,0.113
4817400,0.113
4817500,0.113
4817600,0.113
4817700,0.113
4817800,0.113
4817900,0.113
4818000,0.113
4818100,0.113
4818200,0.113
4818300,0.113
4818400,0.113
4818500,0.113
4818600,0.113
4818700,0.113
4818800,0.113
4818900,0.113
4819000,0.113
4819100,0.113
4819200,0.113
4819300,0.113
4819400,0.113
4819500,0.113
4819600,0.113
4819700,0.113
4819800,0.113
4819900,0.113
4820000,0.113
4820100,0.113
4820200,0.113
4820300,0.113
4820400,0.113
4820500,0.113
4820600,0.113
4820700,0.113
4820800,0.113
4820900,0.113
4821000,0.113
4821100,0.113
4821200,0.113
4821300,0.113
4821400,0.113
4821500,0.113
4821600,0.113
4821700,0.113
4821800,0.113
4821900,0.113
4822000,0.113
4822100,0.113
4822200,0.113
4822300,0.113
4822400,0.113
4822500,0.113
4822600,0.113
4822700,0.113
4822800,0.113
4822900,0.113
4823000,0.113
4823100,0.113
4823200,0.113
4823300,0.113
4823400,0.113
4823500,0.113
4823600,0.113
4823700,0.113
4823800,0.113
4823900,0.113
4824000,0.113
4824100,0.113
4824200,0.113
4824300,0.113
4824400,0.113
4824500,0.113
4824600,0.113
4824700,0.113
4824800,0.113
4824900,0.113
4825000,0.113
4825100,0.113
4825200,0.113
4825300,0.113
4825400,0.113
4825500,0.113
4825600,0.113
4825700,0.113
4825800,0.113
4825900,0.113
4826000,0.113
4826100,0.113
4826200,0.113
4826300,0.113
4826400,0.113
4826500,0.113
4826600,0.113
4826700,0.113
4826800,0.113
4826900,0.113
4827000,0.113
4827100,0.113
4827200,0.113
4827300,0.113
4827400,0.113
4827500,0.113
4827600,0.113
4827700,0.113
4827800,0.113
4827900,0.113
4828000,0.113
4828100,0.113
4828200,0.113
4828300,0.113
4828400,0.113
4828500,0.113
4828600,0.113
4828700,0.113
4828800,0.113
4828900,0.113
4829000,0.113
4829100,0.113
4829200,0.113
4829300,0.113
4829400,0.113
4829500,0.113
4829600,0.113
4829700,0.113
4829800,0.113
4829900,0.113
4830000,0.113
4830100,0.113
4830200,0.113
4830300,0.113
4830400,0.113
4830500,0.113
4830600,0.113
4830700,0.113
4830800,0.113
4830900,0.113
4831000,0.113
4831100,0.113
4831200,0.113
4831300,0.113
4831400,0.113
4831500,0.113
4831600,0.113
4831700,0.113
4831800,0.113
4831900,0.113
4832000,0.113
4832100,0.113
4832200,0.113
4832300,0.062
4832400,0.062
4832500,0.062
4832600,0.062
4832700,0.062
4832800,0.062
4832900,0.062
4833000,0.062
4833100,0.062
4833200,0.062
4833300,0.062
4833400,0.062
4833500,0.062
4833600,0.062
4833700,0.062
4833800,0.062
4833900,0.062
4834000,0.062
4834100,0.062
4834200,0.062
4834300,0.062
4834400,0.062
4834500,0.062
4834600,0.062
4834700,0.062
4834800,0.062
4834900,0.062
4835000,0.062
4835100,0.062
4835200,0.062
4835300,0.062
4835400,0.062
4835500,0.062
4835600,0.062
4835700,0.062
4835800,0.062
4835900,0.062
4836000,0.062
4836100,0.062
4836200,0.062
4836300,0.062
4836400,0.062
4836500,0.062
4836600,0.062
4836700,0.062
4836800,0.062
4836900,0.062
4837000,0.062
4837100,0.062
4837200,0.062
4837300,0.062
4837400,0.062
4837500,0.062
4837600,0.062
4837700,0.062
4837800,0.062
4837900,0.062
4838000,0.062
4838100,0.062
4838200,0.062
4838300,0.062
4838400,0.062
4838500,0.062
4838600,0.062
4838700,0.062
4838800,0.062
4838900,0.062
4839000,0.062
4839100,0.062
4839200,0.062
4839300,0.062
4839400,0.062
4839500,0.062
4839600,0.062
4839700,0.062
4839800,0.062
4839900,0.062
4840000,0.062
4840100,0.062
4840200,0.062
4840300,0.062
4840400,0.062
4840500,0.062
4840600,0.062
4840700,0.062
4840800,0.062
4840900,0.062
4841000,0.062
4841100,0.062
4841200,0.062
4841300,0.062
4841400,0.062
4841500,0.062
4841600,0.062
4841700,0.062
4841800,0.062
4841900,0.062
4842000,0.062
4842100,0.062
4842200,0.062
4842300,0.062
4842400,0.062
4842500,0.062
4842600,0.062
4842700,0.062
4842800,0.062
4842900,0.062
4843000,0.062
4843100,0.062
4843200,0.062
4843300,0.062
4843400,0.062
4843500,0.062
4843600,0.062
4843700,0.062
4843800,0.062
4843900,0.062
4844000,0.062
4844100,0.062
4844200,0.062
4844300,0.062
4844400,0.062
4844500,0.062
4844600,0.062
4844700,0.062
4844800,0.062
4844900,0.062
4845000,0.062
4845100,0.062
4845200,0.062
4845300,0.062
4845400,0.062
4845500,0.062
4845600,0.062
4845700,0.062
4845800,0.062
4845900,0.062
4846000,0.062
4846100,0.062
4846200,0.062
4846300,0.062
4846400,0.062
4846500,0.062
4846600,0.062
4846700,0.062
4846800,0.062
4846900,0.062
4847000,0.062
4847100,0.062
4847200,0.062
4847300,0.062
4847400,0.062
4847500,0.062
4847600,0.062
4847700,0.062
4847800,0.062
4847900,0.062
4848000,0.062
4848100,0.062
4848200,0.062
4848300,0.062
4848400,0.062
4848500,0.062
4848600,0.062
4848700,0.062
4848800,0.062
4848900,0.062
4849000,0.062
4849100,0.062
4849200,0.062
4849300,0.062
4849400,0.062
4849500,0.062
4849600,0.062
4849700,0.062
4849800,0.062
4849900,0.062
4850000,0.062
4850100,0.062
4850200,0.062
4850300,0.062
4850400,0.062
4850500,0.062
4850600,0.062
4850700,0.062
4850800,0.062
4850900,0.062
4851000,0.062
4851100,0.062
4851200,0.062
4851300,0.062
4851400,0.062
4851500,0.062
4851600,0.062
4851700,0.062
4851800,0.062
4851900,0.062
4852000,0.062
4852100,0.062
4852200,0.062
4852300,0.062
4852400,0.062
4852500,0.062
4852600,0.062
4852700,0.062
4852800,0.062
4852900,0.062
4853000,0.062
4853100,0.062
4853200,0.062
4853300,0.062
4853400,0.062
4853500,0.062
4853600,0.062
4853700,0.062
4853800,0.062
4853900,0.062
4854000,0.062
4854100,0.062
4854200,0.062
4854300,0.062
4854400,0.062
4854500,0.062
4854600,0.062
4854700,0.062
4854800,0.062
4854900,0.062
4855000,0.062
4855100,0.062
4855200,0.062
4855300,0.062
4855400,0.062
4855500,0.062
4855600,0.062
4855700,0.062
4855800,0.062
4855900,0.062
4856000,0.062
4856100,0.062
4856200,0.062
4856300,0.062
4856400,0.062
4856500,0.062
4856600,0.062
4856700,0.062
4856800,0.062
4856900,0.062
4857000,0.062
4857100,0.062
4857200,0.062
4857300,0.062
4857400,0.062
4857500,0.062
4857600,0.062
4857700,0.062
4857800,0.062
4857900,0.062
4858000,0.062
4858100,0.062
4858200,0.062
4858300,0.062
4858400,0.062
4858500,0.062
4858600,0.062
4858700,0.062
4858800,0.062
4858900,0.062
4859000,0.062
4859100,0.062
4859200,0.062
4859300,0.062
4859400,0.062
4859500,0.062
4859600,0.062
4859700,0.062
4859800,0.062
4859900,0.062
4860000,0.062
4860100,0.062
4860200,0.062
4860300,0.062
4860400,0.062
4860500,0.062
4860600,0.062
4860700,0.062
4860800,0.062
4860900,0.062
4861000,0.062
4861100,0.062
4861200,0.062
4861300,0.062
4861400,0.062
4861500,0.062
4861600,0.062
4861700,0.062
4861800,0.062
4861900,0.062
4862000,0.062
4862100,0.062
4862200,0.062
4862300,0.062
4862400,0.062
4862500,0.062
4862600,0.062
4862700,0.062
4862800,0.062
4862900,0.062
4863000,0.062
4863100,0.062
4863200,0.062
4863300,0.062
4863400,0.062
4863500,0.062
4863600,0.062
4863700,0.062
4863800,0.062
4863900,0.062
4864000,0.062
4864100,0.062
4864200,0.062
4864300,0.062
4864400,0.062
4864500,0.062
4864600,0.062
4864700,0.062
4864800,0.062
4864900,0.062
4865000,0.062
4865100,0.062
4865200,0.062
4865300,0.062
4865400,0.062
4865500,0.062
4865600,0.062
4865700,0.062
4865800,0.062
4865900,0.062
4866000,0.062
4866100,0.062
4866200,0.062
4866300,0.062
4866400,0.062
4866500,0.062
4866600,0.062
4866700,0.062
4866800,0.062
4866900,0.062
4867000,0.062
4867100,0.062
4867200,0.062
4867300,0.062
4867400,0.062
4867500,0.062
4867600,0.062
4867700,0.062
4867800,0.062
4867900,0.062
4868000,0.062
4868100,0.062
4868200,0.062
4868300,0.062
4868400,0.062
4868500,0.062
4868600,0.062
4868700,0.062
4868800,0.062
4868900,0.062
4869000,0.062
4869100,0.062
4869200,0.062
4869300,0.062
4869400,0.062
4869500,0.062
4869600,0.062
4869700,0.062
4869800,0.062
4869900,0.062
4870000,0.062
4870100,0.062
4870200,0.062
4870300,0.062
4870400,0.062
4870500,0.062
4870600,0.062
4870700,0.062
4870800,0.062
4870900,0.062
4871000,0.062
4871100,0.062
4871200,0.062
4871300,0.062
4871400,0.062
4871500,0.062
4871600,0.062
4871700,0.062
4871800,0.062
4871900,0.062
4872000,0.062
4872100,0.062
4872200,0.062
4872300,0.062
4872400,0.062
4872500,0.062
4872600,0.062
4872700,0.062
4872800,0.062
4872900,0.062
4873000,0.062
4873100,0.062
4873200,0.062
4873300,0.062
4873400,0.062
4873500,0.062
4873600,0.062
4873700,0.062
4873800,0.062
4873900,0.062
4874000,0.062
4874100,0.062
4874200,0.062
4874300,0.062
4874400,0.062
4874500,0.062
4874600,0.062
4874700,0.062
4874800,0.062
4874900,0.062
4875000,0.062
4875100,0.062
4875200,0.062
4875300,0.062
4875400,0.062
4875500,0.062
4875600,0.062
4875700,0.062
4875800,0.062
4875900,0.062
4876000,0.062
4876100,0.062
4876200,0.062
4876300,0.062
4876400,0.062
4876500,0.062
4876600,0.062
4876700,0.062
4876800,0.062
4876900,0.062
