# 时间戳(ms),丢包率(%)
5266000,0.000
5266100,0.000
5266200,0.000
5266300,0.000
5266400,0.000
5266500,0.000
5266600,0.000
5266700,0.000
5266800,0.000
5266900,0.000
5267000,0.000
5267100,0.000
5267200,0.000
5267300,0.000
5267400,0.000
5267500,0.000
5267600,0.000
5267700,0.000
5267800,0.000
5267900,0.000
5268000,0.000
5268100,0.000
5268200,0.000
5268300,0.000
5268400,0.000
5268500,0.000
5268600,0.000
5268700,0.000
5268800,0.000
5268900,0.000
5269000,0.000
5269100,0.000
5269200,0.000
5269300,0.000
5269400,0.000
5269500,0.000
5269600,0.000
5269700,0.000
5269800,0.000
5269900,0.000
5270000,0.000
5270100,0.000
5270200,0.000
5270300,0.000
5270400,0.000
5270500,0.000
5270600,0.000
5270700,0.000
5270800,0.000
5270900,0.000
5271000,0.000
5271100,0.000
5271200,0.000
5271300,0.000
5271400,0.000
5271500,0.000
5271600,0.000
5271700,0.000
5271800,0.000
5271900,0.000
5272000,0.000
5272100,0.000
5272200,0.000
5272300,0.000
5272400,0.000
5272500,0.000
5272600,0.000
5272700,0.000
5272800,0.000
5272900,0.000
5273000,0.000
5273100,0.000
5273200,0.000
5273300,0.000
5273400,0.000
5273500,0.000
5273600,0.000
5273700,0.000
5273800,0.000
5273900,0.000
5274000,0.000
5274100,0.000
5274200,0.000
5274300,0.000
5274400,0.000
5274500,0.000
5274600,0.000
5274700,0.000
5274800,0.000
5274900,0.000
5275000,0.000
5275100,0.000
5275200,0.000
5275300,0.000
5275400,0.000
5275500,0.000
5275600,0.000
5275700,0.000
5275800,0.000
5275900,0.000
5276000,0.000
5276100,0.000
5276200,0.000
5276300,0.000
5276400,0.000
5276500,0.000
5276600,0.000
5276700,0.000
5276800,0.000
5276900,0.000
5277000,0.000
5277100,0.000
5277200,0.000
5277300,0.000
5277400,0.000
5277500,0.000
5277600,0.000
5277700,0.000
5277800,0.000
5277900,0.000
5278000,0.000
5278100,0.000
5278200,0.000
5278300,0.000
5278400,0.000
5278500,0.000
5278600,0.000
5278700,0.000
5278800,0.000
5278900,0.000
5279000,0.000
5279100,0.000
5279200,0.000
5279300,0.000
5279400,0.000
5279500,0.000
5279600,0.000
5279700,0.000
5279800,0.000
5279900,0.000
5280000,0.000
5280100,0.000
5280200,0.000
5280300,0.000
5280400,0.000
5280500,0.000
5280600,0.000
5280700,0.000
5280800,0.000
5280900,0.000
5281000,0.000
5281100,0.000
5281200,0.000
5281300,0.000
5281400,0.000
5281500,0.000
5281600,0.000
5281700,0.000
5281800,0.000
5281900,0.000
5282000,0.000
5282100,0.000
5282200,0.000
5282300,0.000
5282400,0.000
5282500,0.000
5282600,0.000
5282700,0.000
5282800,0.000
5282900,0.000
5283000,0.000
5283100,0.000
5283200,0.000
5283300,0.000
5283400,0.000
5283500,0.000
5283600,0.000
5283700,0.000
5283800,0.000
5283900,0.000
5284000,0.000
5284100,0.000
5284200,0.000
5284300,0.000
5284400,0.000
5284500,0.000
5284600,0.000
5284700,0.000
5284800,0.000
5284900,0.000
5285000,0.000
5285100,0.000
5285200,0.000
5285300,0.000
5285400,0.000
5285500,0.000
5285600,0.000
5285700,0.000
5285800,0.000
5285900,0.000
5286000,0.000
5286100,0.000
5286200,0.000
5286300,0.000
5286400,0.000
5286500,0.000
5286600,0.000
5286700,0.000
5286800,0.000
5286900,0.000
5287000,0.000
5287100,0.000
5287200,0.000
5287300,0.000
5287400,0.000
5287500,0.000
5287600,0.000
5287700,0.000
5287800,0.000
5287900,0.000
5288000,0.000
5288100,0.000
5288200,0.000
5288300,0.000
5288400,0.000
5288500,0.000
5288600,0.000
5288700,0.000
5288800,0.000
5288900,0.000
5289000,0.000
5289100,0.000
5289200,0.000
5289300,0.000
5289400,0.000
5289500,0.000
5289600,0.000
5289700,0.000
5289800,0.000
5289900,0.000
5290000,0.000
5290100,0.000
5290200,0.000
5290300,0.000
5290400,0.000
5290500,0.000
5290600,0.000
5290700,0.000
5290800,0.000
5290900,0.000
5291000,0.000
5291100,0.000
5291200,0.000
5291300,0.000
5291400,0.000
5291500,0.000
5291600,0.000
5291700,0.000
5291800,0.000
5291900,0.000
5292000,0.000
5292100,0.000
5292200,0.000
5292300,0.000
5292400,0.000
5292500,0.000
5292600,0.000
5292700,0.000
5292800,0.000
5292900,0.000
5293000,0.000
5293100,0.000
5293200,0.000
5293300,0.000
5293400,0.000
5293500,0.000
5293600,0.000
5293700,0.000
5293800,0.000
5293900,0.000
5294000,0.000
5294100,0.000
5294200,0.000
5294300,0.000
5294400,0.000
5294500,0.000
5294600,0.000
5294700,0.000
5294800,0.000
5294900,0.000
5295000,0.000
5295100,0.000
5295200,0.000
5295300,0.000
5295400,0.000
5295500,0.000
5295600,0.000
5295700,0.000
5295800,0.000
5295900,0.000
5296000,0.000
5296100,0.000
5296200,0.000
5296300,0.000
5296400,0.000
5296500,0.000
5296600,0.000
5296700,0.000
5296800,0.000
5296900,0.000
5297000,0.000
5297100,0.000
5297200,0.000
5297300,0.000
5297400,0.000
5297500,0.000
5297600,0.000
5297700,0.000
5297800,0.000
5297900,0.000
5298000,0.000
5298100,0.000
5298200,0.000
5298300,0.000
5298400,0.000
5298500,0.000
5298600,0.000
5298700,0.000
5298800,0.000
5298900,0.000
5299000,0.000
5299100,0.000
5299200,0.000
5299300,0.000
5299400,0.000
5299500,0.000
5299600,0.000
5299700,0.000
5299800,0.000
5299900,0.000
5300000,0.000
5300100,0.000
5300200,0.000
5300300,0.000
5300400,0.000
5300500,0.000
5300600,0.000
5300700,0.000
5300800,0.000
5300900,0.000
5301000,0.000
5301100,0.000
5301200,0.000
5301300,0.000
5301400,0.000
5301500,0.000
5301600,0.000
5301700,0.000
5301800,0.000
5301900,0.000
5302000,0.000
5302100,0.000
5302200,0.000
5302300,0.000
5302400,0.000
5302500,0.000
5302600,0.000
5302700,0.000
5302800,0.000
5302900,0.000
5303000,0.000
5303100,0.000
5303200,0.000
5303300,0.000
5303400,0.000
5303500,0.000
5303600,0.000
5303700,0.000
5303800,0.000
5303900,0.000
5304000,0.000
5304100,0.000
5304200,0.000
5304300,0.000
5304400,0.000
5304500,0.000
5304600,0.000
5304700,0.000
5304800,0.000
5304900,0.000
5305000,0.000
5305100,0.000
5305200,0.000
5305300,0.000
5305400,0.000
5305500,0.000
5305600,0.000
5305700,0.000
5305800,0.000
5305900,0.000
5306000,0.000
5306100,0.000
5306200,0.000
5306300,0.000
5306400,0.000
5306500,0.000
5306600,0.000
5306700,0.000
5306800,0.000
5306900,0.000
5307000,0.000
5307100,0.000
5307200,0.000
5307300,0.000
5307400,0.000
5307500,0.000
5307600,0.000
5307700,0.000
5307800,0.000
5307900,0.000
5308000,0.000
5308100,0.000
5308200,0.000
5308300,0.000
5308400,0.000
5308500,0.000
5308600,0.000
5308700,0.000
5308800,0.000
5308900,0.000
5309000,0.000
5309100,0.000
5309200,0.000
5309300,0.000
5309400,0.000
5309500,0.000
5309600,0.000
5309700,0.000
5309800,0.000
5309900,0.000
5310000,0.000
5310100,0.000
5310200,0.000
5310300,0.000
5310400,0.000
5310500,0.000
5310600,0.000
5310700,0.000
5310800,0.000
5310900,0.000
5311000,0.000
5311100,0.000
5311200,0.000
5311300,0.000
5311400,0.000
5311500,0.000
5311600,0.000
5311700,0.000
5311800,0.000
5311900,0.000
5312000,0.000
5312100,0.000
5312200,0.000
5312300,0.000
5312400,0.000
5312500,0.000
5312600,0.000
5312700,0.000
5312800,0.000
5312900,0.000
5313000,0.000
5313100,0.000
5313200,0.000
5313300,0.000
5313400,0.000
5313500,0.000
5313600,0.000
5313700,0.000
5313800,0.000
5313900,0.000
5314000,0.000
5314100,0.000
5314200,0.000
5314300,0.000
5314400,0.000
5314500,0.000
5314600,0.000
5314700,0.000
5314800,0.000
5314900,0.000
5315000,0.000
5315100,0.000
5315200,0.000
5315300,0.000
5315400,0.000
5315500,0.000
5315600,0.000
5315700,0.000
5315800,0.000
5315900,0.000
5316000,0.000
5316100,0.000
5316200,0.000
5316300,0.000
5316400,0.000
5316500,0.000
5316600,0.000
5316700,0.000
5316800,0.000
5316900,0.000
5317000,0.000
5317100,0.000
5317200,0.000
5317300,0.000
5317400,0.000
5317500,0.000
5317600,0.000
5317700,0.000
5317800,0.000
5317900,0.000
5318000,0.000
5318100,0.000
5318200,0.000
5318300,0.000
5318400,0.000
5318500,0.000
5318600,0.000
5318700,0.000
5318800,0.000
5318900,0.000
5319000,0.000
5319100,0.000
5319200,0.000
5319300,0.000
5319400,0.000
5319500,0.000
5319600,0.000
5319700,0.000
5319800,0.000
5319900,0.000
5320000,0.000
5320100,0.000
5320200,0.000
5320300,0.000
5320400,0.000
5320500,0.000
5320600,0.000
5320700,0.000
5320800,0.000
5320900,0.000
5321000,0.000
5321100,0.000
5321200,0.000
5321300,0.000
5321400,0.000
5321500,0.000
5321600,0.000
5321700,0.000
5321800,0.000
5321900,0.000
5322000,0.000
5322100,0.000
5322200,0.000
5322300,0.000
5322400,0.000
5322500,0.000
5322600,0.000
5322700,0.000
5322800,0.000
5322900,0.000
5323000,0.000
5323100,0.000
5323200,0.000
5323300,0.000
5323400,0.000
5323500,0.000
5323600,0.000
5323700,0.000
5323800,0.000
5323900,0.000
5324000,0.000
5324100,0.000
5324200,0.000
5324300,0.000
5324400,0.000
5324500,0.000
5324600,0.000
5324700,0.000
5324800,0.000
5324900,0.000
5325000,0.000
5325100,0.000
5325200,0.000
5325300,0.000
5325400,0.000
5325500,0.000
5325600,0.000
5325700,0.000
5325800,0.000
5325900,0.000
5326000,0.000
5326100,0.000
5326200,0.000
5326300,0.000
5326400,0.000
5326500,0.000
5326600,0.000
5326700,0.000
5326800,0.000
5326900,0.000
5327000,0.000
5327100,0.000
5327200,0.000
5327300,0.000
5327400,0.000
5327500,0.000
5327600,0.000
5327700,0.000
5327800,0.000
5327900,0.000
5328000,0.000
5328100,0.000
5328200,0.000
5328300,0.000
5328400,0.000
5328500,0.000
5328600,0.000
5328700,0.000
5328800,0.000
5328900,0.000
5329000,0.000
5329100,0.000
5329200,0.000
5329300,0.000
5329400,0.000
5329500,0.000
5329600,0.000
5329700,0.000
5329800,0.000
5329900,0.000
5330000,0.000
5330100,0.000
5330200,0.000
5330300,0.000
5330400,0.000
5330500,0.000
5330600,0.000
5330700,0.000
5330800,0.000
5330900,0.000
5331000,0.000
5331100,0.000
5331200,0.000
5331300,0.000
5331400,0.000
5331500,0.000
5331600,0.000
5331700,0.000
5331800,0.000
5331900,0.000
5332000,0.000
5332100,0.000
5332200,0.000
5332300,0.000
5332400,0.000
5332500,0.000
5332600,0.000
5332700,0.000
5332800,0.000
5332900,0.000
5333000,0.000
5333100,0.000
5333200,0.000
5333300,0.000
5333400,0.000
5333500,0.000
5333600,0.000
5333700,0.000
5333800,0.000
5333900,0.000
5334000,0.000
5334100,0.000
5334200,0.000
5334300,0.000
5334400,0.000
5334500,0.000
5334600,0.000
5334700,0.000
5334800,0.000
5334900,0.000
5335000,0.000
5335100,0.000
5335200,0.000
5335300,0.000
5335400,0.000
5335500,0.000
5335600,0.000
5335700,0.000
5335800,0.000
5335900,0.000
5336000,0.000
5336100,0.000
5336200,0.000
5336300,0.000
5336400,0.000
5336500,0.000
5336600,0.000
5336700,0.000
5336800,0.000
5336900,0.000
5337000,0.000
5337100,0.000
5337200,0.000
5337300,0.000
5337400,0.000
5337500,0.000
5337600,0.000
5337700,0.000
5337800,0.000
5337900,0.000
5338000,0.000
5338100,0.000
5338200,0.000
5338300,0.000
5338400,0.000
5338500,0.000
5338600,0.000
5338700,0.000
5338800,0.000
5338900,0.000
5339000,0.000
5339100,0.000
5339200,0.000
5339300,0.000
5339400,0.000
5339500,0.000
5339600,0.000
5339700,0.000
5339800,0.000
5339900,0.000
5340000,0.000
5340100,0.000
5340200,0.000
5340300,0.000
5340400,0.000
5340500,0.000
5340600,0.000
5340700,0.000
5340800,0.000
5340900,0.000
5341000,0.000
5341100,0.000
5341200,0.000
5341300,0.000
5341400,0.000
5341500,0.000
5341600,0.000
5341700,0.000
5341800,0.000
5341900,0.000
5342000,0.000
5342100,0.000
5342200,0.000
5342300,0.000
5342400,0.000
5342500,0.000
5342600,0.000
5342700,0.000
5342800,0.000
5342900,0.000
5343000,0.000
5343100,0.000
5343200,0.000
5343300,0.000
5343400,0.000
5343500,0.000
5343600,0.000
5343700,0.000
5343800,0.000
5343900,0.000
5344000,0.000
5344100,0.000
5344200,0.000
5344300,0.000
5344400,0.000
5344500,0.000
5344600,0.000
5344700,0.000
5344800,0.000
5344900,0.000
5345000,0.000
5345100,0.000
5345200,0.000
5345300,0.000
5345400,0.000
5345500,0.000
5345600,0.000
5345700,0.000
5345800,0.000
5345900,0.000
5346000,0.000
5346100,0.000
5346200,0.000
5346300,0.000
5346400,0.000
5346500,0.000
5346600,0.000
5346700,0.000
5346800,0.000
5346900,0.000
5347000,0.000
5347100,0.000
5347200,0.000
5347300,0.000
5347400,0.000
5347500,0.000
5347600,0.000
5347700,0.000
5347800,0.000
5347900,0.000
5348000,0.000
5348100,0.000
5348200,0.000
5348300,0.000
5348400,0.000
5348500,0.000
5348600,0.000
5348700,0.000
5348800,0.000
5348900,0.000
5349000,0.000
5349100,0.000
5349200,0.000
5349300,0.000
5349400,0.000
5349500,0.000
5349600,0.000
5349700,0.000
5349800,0.000
5349900,0.000
5350000,0.000
5350100,0.000
5350200,0.000
5350300,0.000
5350400,0.000
5350500,0.000
5350600,0.000
5350700,0.000
5350800,0.000
5350900,0.000
5351000,0.000
5351100,0.000
5351200,0.000
5351300,0.000
5351400,0.000
5351500,0.000
5351600,0.000
5351700,0.000
5351800,0.000
5351900,0.000
5352000,0.000
5352100,0.000
5352200,0.000
5352300,0.000
5352400,0.000
5352500,0.000
5352600,0.000
5352700,0.000
5352800,0.000
5352900,0.000
5353000,0.000
5353100,0.000
5353200,0.000
5353300,0.000
5353400,0.000
5353500,0.000
5353600,0.000
5353700,0.000
5353800,0.000
5353900,0.000
5354000,0.000
5354100,0.000
5354200,0.000
5354300,0.000
5354400,0.000
5354500,0.000
5354600,0.000
5354700,0.000
5354800,0.000
5354900,0.000
5355000,0.000
5355100,0.000
5355200,0.000
5355300,0.000
5355400,0.000
5355500,0.000
5355600,0.000
5355700,0.000
5355800,0.000
5355900,0.000
5356000,0.000
5356100,0.000
5356200,0.000
5356300,0.000
5356400,0.000
5356500,0.000
5356600,0.000
5356700,0.000
5356800,0.000
5356900,0.000
5357000,0.000
5357100,0.000
5357200,0.000
5357300,0.000
5357400,0.000
5357500,0.000
5357600,0.000
5357700,0.000
5357800,0.000
5357900,0.000
5358000,0.000
5358100,0.000
5358200,0.000
5358300,0.000
5358400,0.000
5358500,0.000
5358600,0.000
5358700,0.000
5358800,0.000
5358900,0.000
5359000,0.000
5359100,0.000
5359200,0.000
5359300,0.000
5359400,0.000
5359500,0.000
5359600,0.000
5359700,0.000
5359800,0.000
5359900,0.000
5360000,0.000
5360100,0.000
5360200,0.000
5360300,0.000
5360400,0.000
5360500,0.000
5360600,0.000
5360700,0.000
5360800,0.000
5360900,0.000
5361000,0.000
5361100,0.000
5361200,0.000
5361300,0.000
5361400,0.000
5361500,0.000
5361600,0.000
5361700,0.000
5361800,0.000
5361900,0.000
5362000,0.000
5362100,0.000
5362200,0.000
5362300,0.000
5362400,0.000
5362500,0.000
5362600,0.000
5362700,0.000
5362800,0.000
5362900,0.000
5363000,0.000
5363100,0.000
5363200,0.000
5363300,0.000
5363400,0.000
5363500,0.000
5363600,0.000
5363700,0.000
5363800,0.000
5363900,0.000
5364000,0.000
5364100,0.000
5364200,0.000
5364300,0.000
5364400,0.000
5364500,0.000
5364600,0.000
5364700,0.000
5364800,0.000
5364900,0.000
5365000,0.000
5365100,0.000
5365200,0.000
5365300,0.000
5365400,0.000
5365500,0.000
5365600,0.000
5365700,0.000
5365800,0.000
5365900,0.000
5366000,0.000
5366100,0.000
5366200,0.000
5366300,0.000
5366400,0.000
5366500,0.000
5366600,0.000
5366700,0.000
5366800,0.000
5366900,0.000
5367000,0.000
5367100,0.000
5367200,0.000
5367300,0.000
5367400,0.000
5367500,0.000
5367600,0.000
5367700,0.000
5367800,0.000
5367900,0.000
5368000,0.000
5368100,0.000
5368200,0.000
5368300,0.000
5368400,0.000
5368500,0.000
5368600,0.000
5368700,0.000
5368800,0.000
5368900,0.000
5369000,0.000
5369100,0.000
5369200,0.000
5369300,0.000
5369400,0.000
5369500,0.000
5369600,0.000
5369700,0.000
5369800,0.000
5369900,0.000
5370000,0.000
5370100,0.000
5370200,0.000
5370300,0.000
5370400,0.000
5370500,0.000
5370600,0.000
5370700,0.000
5370800,0.000
5370900,0.000
5371000,0.000
5371100,0.000
5371200,0.000
5371300,0.000
5371400,0.000
5371500,0.000
5371600,0.000
5371700,0.000
5371800,0.000
5371900,0.000
5372000,0.000
5372100,0.000
5372200,0.000
5372300,0.000
5372400,0.000
5372500,0.000
5372600,0.000
5372700,0.000
5372800,0.000
5372900,0.000
5373000,0.000
5373100,0.000
5373200,0.000
5373300,0.000
5373400,0.000
5373500,0.000
5373600,0.000
5373700,0.000
5373800,0.000
5373900,0.000
5374000,0.000
5374100,0.000
5374200,0.000
5374300,0.000
5374400,0.000
5374500,0.000
5374600,0.000
5374700,0.000
5374800,0.000
5374900,0.000
5375000,0.000
5375100,0.000
5375200,0.000
5375300,0.000
5375400,0.000
5375500,0.000
5375600,0.000
5375700,0.000
5375800,0.000
5375900,0.000
5376000,0.000
5376100,0.000
5376200,0.000
5376300,0.000
5376400,0.000
5376500,0.000
5376600,0.000
5376700,0.000
5376800,0.000
5376900,0.000
5377000,0.000
5377100,0.000
5377200,0.000
5377300,0.000
5377400,0.000
5377500,0.000
5377600,0.000
5377700,0.000
5377800,0.000
5377900,0.000
5378000,0.000
5378100,0.000
5378200,0.000
5378300,0.000
5378400,0.000
5378500,0.000
5378600,0.000
5378700,0.000
5378800,0.000
5378900,0.000
5379000,0.000
5379100,0.000
5379200,0.000
5379300,0.000
5379400,0.000
5379500,0.000
5379600,0.000
5379700,0.000
5379800,0.000
5379900,0.000
5380000,0.000
5380100,0.000
5380200,0.000
5380300,0.000
5380400,0.000
5380500,0.000
5380600,0.000
5380700,0.000
5380800,0.000
5380900,0.000
5381000,0.000
5381100,0.000
5381200,0.000
5381300,0.000
5381400,0.000
5381500,0.000
5381600,0.000
5381700,0.000
5381800,0.000
5381900,0.000
5382000,0.000
5382100,0.000
5382200,0.000
5382300,0.000
5382400,0.000
5382500,0.000
5382600,0.000
5382700,0.000
5382800,0.000
5382900,0.000
5383000,0.000
5383100,0.000
5383200,0.000
5383300,0.000
5383400,0.000
5383500,0.000
5383600,0.000
5383700,0.000
5383800,0.000
5383900,0.000
5384000,0.000
5384100,0.000
5384200,0.000
5384300,0.000
5384400,0.000
5384500,0.000
5384600,0.000
5384700,0.000
5384800,0.000
5384900,0.000
5385000,0.000
5385100,0.000
5385200,0.000
5385300,0.000
5385400,0.000
5385500,0.000
5385600,0.000
5385700,0.000
5385800,0.000
5385900,0.000
5386000,0.000
5386100,0.000
5386200,0.000
5386300,0.000
5386400,0.000
5386500,0.000
5386600,0.000
5386700,0.000
5386800,0.000
5386900,0.000
5387000,0.000
5387100,0.000
5387200,0.000
5387300,0.000
5387400,0.000
5387500,0.000
5387600,0.000
5387700,0.000
5387800,0.000
5387900,0.000
5388000,0.000
5388100,0.000
5388200,0.000
5388300,0.000
5388400,0.000
5388500,0.000
5388600,0.000
5388700,0.000
5388800,0.000
5388900,0.000
5389000,0.000
5389100,0.000
5389200,0.000
5389300,0.000
5389400,0.000
5389500,0.000
5389600,0.000
5389700,0.000
5389800,0.000
5389900,0.000
5390000,0.000
5390100,0.000
5390200,0.000
5390300,0.000
5390400,0.000
5390500,0.000
5390600,0.000
5390700,0.000
5390800,0.000
5390900,0.000
5391000,0.000
5391100,0.000
5391200,0.000
5391300,0.000
5391400,0.000
5391500,0.000
5391600,0.000
5391700,0.000
5391800,0.000
5391900,0.000
5392000,0.000
5392100,0.000
5392200,0.000
5392300,0.000
5392400,0.000
5392500,0.000
5392600,0.000
5392700,0.000
5392800,0.000
5392900,0.000
5393000,0.000
5393100,0.000
5393200,0.000
5393300,0.000
5393400,0.000
5393500,0.000
5393600,0.000
5393700,0.000
5393800,0.000
5393900,0.000
5394000,0.000
5394100,0.000
5394200,0.000
5394300,0.000
5394400,0.000
5394500,0.000
5394600,0.000
5394700,0.000
5394800,0.000
5394900,0.000
5395000,0.000
5395100,0.000
5395200,0.000
5395300,0.000
5395400,0.000
5395500,0.000
5395600,0.000
5395700,0.000
5395800,0.000
5395900,0.000
5396000,0.000
5396100,0.000
5396200,0.000
5396300,0.000
5396400,0.000
5396500,0.000
5396600,0.000
5396700,0.000
5396800,0.000
5396900,0.000
5397000,0.000
5397100,0.000
5397200,0.000
5397300,0.000
5397400,0.000
5397500,0.000
5397600,0.000
5397700,0.000
5397800,0.000
5397900,0.000
5398000,0.000
5398100,0.000
5398200,0.000
5398300,0.000
5398400,0.000
5398500,0.000
5398600,0.000
5398700,0.000
5398800,0.000
5398900,0.000
5399000,0.000
5399100,0.000
5399200,0.000
5399300,0.000
5399400,0.000
5399500,0.000
5399600,0.000
5399700,0.000
5399800,0.000
5399900,0.000
5400000,0.000
5400100,0.000
5400200,0.000
5400300,0.000
5400400,0.000
5400500,0.000
5400600,0.000
5400700,0.000
5400800,0.000
5400900,0.000
5401000,0.000
5401100,0.000
5401200,0.000
5401300,0.000
5401400,0.000
5401500,0.000
5401600,0.000
5401700,0.000
5401800,0.000
5401900,0.000
5402000,0.000
5402100,0.000
5402200,0.000
5402300,0.000
5402400,0.000
5402500,0.000
5402600,0.000
5402700,0.000
5402800,0.000
5402900,0.000
5403000,0.000
5403100,0.000
5403200,0.000
5403300,0.000
5403400,0.000
5403500,0.000
5403600,0.000
5403700,0.000
5403800,0.000
5403900,0.000
5404000,0.000
5404100,0.000
5404200,0.000
5404300,0.000
5404400,0.000
5404500,0.000
5404600,0.000
5404700,0.000
5404800,0.000
5404900,0.000
5405000,0.000
5405100,0.000
5405200,0.000
5405300,0.000
5405400,0.000
5405500,0.000
5405600,0.000
5405700,0.000
5405800,0.000
5405900,0.000
5406000,0.000
5406100,0.000
5406200,0.000
5406300,0.000
5406400,0.000
5406500,0.000
5406600,0.000
5406700,0.000
5406800,0.000
5406900,0.000
5407000,0.000
5407100,0.000
5407200,0.000
5407300,0.000
5407400,0.000
5407500,0.000
5407600,0.000
5407700,0.000
5407800,0.000
5407900,0.000
5408000,0.000
5408100,0.000
5408200,0.000
5408300,0.000
5408400,0.000
5408500,0.000
5408600,0.000
5408700,0.000
5408800,0.000
5408900,0.000
5409000,0.000
5409100,0.000
5409200,0.000
5409300,0.000
5409400,0.000
5409500,0.000
5409600,0.000
5409700,0.000
5409800,0.000
5409900,0.000
5410000,0.000
5410100,0.000
5410200,0.000
5410300,0.000
5410400,0.000
5410500,0.000
5410600,0.000
5410700,0.000
5410800,0.000
5410900,0.000
5411000,0.000
5411100,0.000
5411200,0.000
5411300,0.000
5411400,0.000
5411500,0.000
5411600,0.000
5411700,0.000
5411800,0.000
5411900,0.000
5412000,0.000
5412100,0.000
5412200,0.000
5412300,0.000
5412400,0.000
5412500,0.000
5412600,0.000
5412700,0.000
5412800,0.000
5412900,0.000
5413000,0.000
5413100,0.000
5413200,0.000
5413300,0.000
5413400,0.000
5413500,0.000
5413600,0.000
5413700,0.000
5413800,0.000
5413900,0.000
5414000,0.000
5414100,0.000
5414200,0.000
5414300,0.000
5414400,0.000
5414500,0.000
5414600,0.000
5414700,0.000
5414800,0.000
5414900,0.000
5415000,0.000
5415100,0.000
5415200,0.000
5415300,0.000
5415400,0.000
5415500,0.000
5415600,0.000
5415700,0.000
5415800,0.000
5415900,0.000
5416000,0.000
5416100,0.000
5416200,0.000
5416300,0.000
5416400,0.000
5416500,0.000
5416600,0.000
5416700,0.000
5416800,0.000
5416900,0.000
5417000,0.000
5417100,0.000
5417200,0.000
5417300,0.000
5417400,0.000
5417500,0.000
5417600,0.000
5417700,0.000
5417800,0.000
5417900,0.000
5418000,0.000
5418100,0.000
5418200,0.000
5418300,0.000
5418400,0.000
5418500,0.000
5418600,0.000
5418700,0.000
5418800,0.000
5418900,0.000
5419000,0.000
5419100,0.000
5419200,0.000
5419300,0.000
5419400,0.000
5419500,0.000
5419600,0.000
5419700,0.000
5419800,0.000
5419900,0.000
5420000,0.000
5420100,0.000
5420200,0.000
5420300,0.000
5420400,0.000
5420500,0.000
5420600,0.000
5420700,0.000
5420800,0.000
5420900,0.000
5421000,0.000
5421100,0.000
5421200,0.000
5421300,0.000
5421400,0.000
5421500,0.000
5421600,0.000
5421700,0.000
5421800,0.000
5421900,0.000
5422000,0.000
5422100,0.000
5422200,0.000
5422300,0.000
5422400,0.000
5422500,0.000
5422600,0.000
5422700,0.000
5422800,0.000
5422900,0.000
5423000,0.000
5423100,0.000
5423200,0.000
5423300,0.000
5423400,0.000
5423500,0.000
5423600,0.000
5423700,0.000
5423800,0.000
5423900,0.000
5424000,0.000
5424100,0.000
5424200,0.000
5424300,0.000
5424400,0.000
5424500,0.000
5424600,0.000
5424700,0.000
5424800,0.000
5424900,0.000
5425000,0.000
5425100,0.000
5425200,0.000
5425300,0.000
5425400,0.000
5425500,0.000
5425600,0.000
5425700,0.000
5425800,0.000
5425900,0.000
5426000,0.000
5426100,0.000
5426200,0.000
5426300,0.000
5426400,0.000
5426500,0.000
5426600,0.000
5426700,0.000
5426800,0.000
5426900,0.000
5427000,0.000
5427100,0.000
5427200,0.000
5427300,0.000
5427400,0.000
5427500,0.000
5427600,0.000
5427700,0.000
5427800,0.000
5427900,0.000
5428000,0.000
5428100,0.000
5428200,0.000
5428300,0.000
5428400,0.000
5428500,0.000
5428600,0.000
5428700,0.000
5428800,0.000
5428900,0.000
5429000,0.000
5429100,0.000
5429200,0.000
5429300,0.000
5429400,0.000
5429500,0.000
5429600,0.000
5429700,0.000
5429800,0.000
5429900,0.000
5430000,0.000
5430100,0.000
5430200,0.000
5430300,0.000
5430400,0.000
5430500,0.000
5430600,0.000
5430700,0.000
5430800,0.000
5430900,0.000
5431000,0.000
5431100,0.000
5431200,0.000
5431300,0.000
5431400,0.000
5431500,0.000
5431600,0.000
5431700,0.000
5431800,0.000
5431900,0.000
5432000,0.000
5432100,0.000
5432200,0.000
5432300,0.000
5432400,0.000
5432500,0.000
5432600,0.000
5432700,0.000
5432800,0.000
5432900,0.000
5433000,0.000
5433100,0.000
5433200,0.000
5433300,0.000
5433400,0.000
5433500,0.000
5433600,0.000
5433700,0.000
5433800,0.000
5433900,0.000
5434000,0.000
5434100,0.000
5434200,0.000
5434300,0.000
5434400,0.000
5434500,0.000
5434600,0.000
5434700,0.000
5434800,0.000
5434900,0.000
5435000,0.000
5435100,0.000
5435200,0.000
5435300,0.000
5435400,0.000
5435500,0.000
5435600,0.000
5435700,0.000
5435800,0.000
5435900,0.000
5436000,0.000
5436100,0.000
5436200,0.000
5436300,0.000
5436400,0.000
5436500,0.000
5436600,0.000
5436700,0.000
5436800,0.000
5436900,0.000
5437000,0.000
5437100,0.000
5437200,0.000
5437300,0.000
5437400,0.000
5437500,0.000
5437600,0.000
5437700,0.000
5437800,0.000
5437900,0.000
5438000,0.000
5438100,0.000
5438200,0.000
5438300,0.000
5438400,0.000
5438500,0.000
5438600,0.000
5438700,0.000
5438800,0.000
5438900,0.000
5439000,0.000
5439100,0.000
5439200,0.000
5439300,0.000
5439400,0.000
5439500,0.000
5439600,0.000
5439700,0.000
5439800,0.000
5439900,0.000
5440000,0.000
5440100,0.000
5440200,0.000
5440300,0.000
5440400,0.000
5440500,0.000
5440600,0.000
